Store_new,Order_ID,Order_Amt,items_ordered,Date_Ordered
Store3,3988458049,388.9485,4,9/16/2016
Store3,3985965633,123.7275,1,9/16/2016
Store7,5673823751,36,1,5/30/2017
Store7,5673305799,36,1,5/30/2017
Store7,5673546951,36,1,5/30/2017
Store7,5672710791,36,1,5/30/2017
Store7,5672970375,176,1,5/30/2017
Store7,5672307719,243,1,5/30/2017
Store7,5673385607,243,1,5/30/2017
Store7,5672908615,43,1,5/30/2017
Store7,5673541959,132,1,5/30/2017
Store3,5319844417,22.842,1,5/30/2017
Store3,5318917057,22.2075,1,5/30/2017
Store3,5319986625,83.754,1,5/30/2017
Store3,3994721857,27.2835,1,9/17/2016
Store5,5792319052,36,1,5/31/2017
Store7,5674952007,36,1,5/31/2017
Store7,5675396167,36,1,5/31/2017
Store7,5675034631,36,1,5/31/2017
Store7,5675087303,176,1,5/31/2017
Store7,5674507335,243,1,5/31/2017
Store7,5676347271,243,1,5/31/2017
Store7,5675814599,35,1,5/31/2017
Store7,5676283911,43,1,5/31/2017
Store7,5675448007,205,1,5/31/2017
Store7,5676257927,205,1,5/31/2017
Store7,4380747527,40,1,9/18/2016
Store7,4380569351,100,1,9/18/2016
Store7,4381428999,243,1,9/18/2016
Store7,4381056583,140,1,9/18/2016
Store7,5677578695,36,1,6/1/2017
Store7,5679590151,60,1,6/1/2017
Store7,5677443719,176,1,6/1/2017
Store7,5677921095,176,1,6/1/2017
Store7,5679209607,89,1,6/1/2017
Store7,5679800199,43,1,6/1/2017
Store5,5803255564,43,1,6/1/2017
Store7,5679319815,45,1,6/1/2017
Store7,5678637319,132,1,6/1/2017
Store7,5679021831,205,1,6/1/2017
Store7,5679545991,205,1,6/1/2017
Store7,5679218055,247,1,6/1/2017
Store3,5327891905,22.842,1,6/1/2017
Store3,5329006657,22.842,1,6/1/2017
Store3,5327753729,27.2835,1,6/1/2017
Store7,4383859079,20,1,9/19/2016
Store7,4385020615,243,1,9/19/2016
Store7,4386792135,205,1,9/19/2016
Store7,5680541447,36,1,6/2/2017
Store7,5682398023,36,1,6/2/2017
Store7,5681392007,60,1,6/2/2017
Store7,5682958407,100,1,6/2/2017
Store7,5682999239,243,1,6/2/2017
Store7,5679929479,243,1,6/2/2017
Store7,5681605895,243,1,6/2/2017
Store7,5682854599,35,1,6/2/2017
Store7,5681769223,35,1,6/2/2017
Store7,5681518151,132,1,6/2/2017
Store3,5332980289,47.5875,1,6/2/2017
Store3,5331735489,27.2835,1,6/2/2017
Store3,5332088193,22.2075,1,6/2/2017
Store7,4394692999,40,1,9/20/2016
Store7,4393871687,202,1,9/20/2016
Store5,5813073420,144,3,6/3/2017
Store7,5683701127,243,1,6/3/2017
Store7,5685495879,243,1,6/3/2017
Store7,5683413191,243,1,6/3/2017
Store7,5685736647,35,1,6/3/2017
Store7,5685519111,43,1,6/3/2017
Store7,5684511239,205,1,6/3/2017
Store7,5685053767,205,1,6/3/2017
Store7,4398803591,60,1,9/21/2016
Store7,4397254919,243,1,9/21/2016
Store7,4399098183,35,1,9/21/2016
Store5,4348311244,43,1,9/21/2016
Store3,4025058369,168.777,2,9/21/2016
Store7,5687098119,36,1,6/4/2017
Store7,5687909703,295,2,6/4/2017
Store7,5687823815,35,1,6/4/2017
Store7,5687917511,35,1,6/4/2017
Store7,5686712135,43,1,6/4/2017
Store7,5687925255,43,1,6/4/2017
Store7,5687914311,132,1,6/4/2017
Store7,5686961415,165,2,6/4/2017
Store7,5688075335,349,6,6/4/2017
Store7,4401787079,36,1,9/22/2016
Store7,4403862215,40,1,9/22/2016
Store7,4403865671,372,2,9/22/2016
Store7,5688952647,20,1,6/5/2017
Store7,5689957127,36,1,6/5/2017
Store7,5688700295,186,1,6/5/2017
Store7,5690473863,243,1,6/5/2017
Store7,5689170823,243,1,6/5/2017
Store7,5690607431,243,1,6/5/2017
Store7,5689897927,243,1,6/5/2017
Store7,5691234503,243,1,6/5/2017
Store7,5690215815,35,1,6/5/2017
Store7,5690096839,43,1,6/5/2017
Store7,5691067911,114,2,6/5/2017
Store7,5689379015,205,1,6/5/2017
Store7,5690577863,95,1,6/5/2017
Store3,5345331713,22.2075,1,6/5/2017
Store3,5345760385,130.0725,1,6/5/2017
Store7,4407613191,36,1,9/23/2016
Store7,4405877959,130,2,9/23/2016
Store5,4369585356,186,1,9/23/2016
Store5,4370078412,205,1,9/23/2016
Store7,5693795655,36,1,6/6/2017
Store7,5692308999,202,1,6/6/2017
Store7,5693541255,243,1,6/6/2017
Store7,5693636167,35,1,6/6/2017
Store7,5693395207,90,1,6/6/2017
Store7,5692121415,132,1,6/6/2017
Store7,5692718087,329,2,6/6/2017
Store7,5693998599,205,1,6/6/2017
Store3,5350637825,177.0255,2,6/6/2017
Store5,4373191884,36,1,9/24/2016
Store7,4417382023,36,1,9/24/2016
Store7,4422019783,36,1,9/24/2016
Store7,4423676103,100,1,9/24/2016
Store7,4418645831,43,1,9/24/2016
Store3,4051269761,22.2075,1,9/24/2016
Store7,5695612871,20,1,6/7/2017
Store7,5695055495,20,1,6/7/2017
Store7,5694099335,36,1,6/7/2017
Store7,5694866823,137,1,6/7/2017
Store7,5694490375,137,1,6/7/2017
Store7,5695775623,89,1,6/7/2017
Store7,5694212743,243,1,6/7/2017
Store7,5695624711,243,1,6/7/2017
Store7,5696169031,43,1,6/7/2017
Store5,5832735564,132,1,6/7/2017
Store5,5832961868,75,1,6/7/2017
Store7,4434291079,36,1,9/25/2016
Store7,4433444551,186,1,9/25/2016
Store5,4376281804,35,1,9/25/2016
Store7,5697471175,36,1,6/8/2017
Store7,5697466567,801,5,6/8/2017
Store7,5699220359,137,1,6/8/2017
Store7,5698263175,243,1,6/8/2017
Store7,5698797127,243,1,6/8/2017
Store5,5839531276,243,1,6/8/2017
Store7,5697270215,35,1,6/8/2017
Store7,5698352199,35,1,6/8/2017
Store7,5699251463,43,1,6/8/2017
Store7,5696772999,43,1,6/8/2017
Store7,5699082631,43,1,6/8/2017
Store7,5698586759,132,1,6/8/2017
Store3,5358256321,154.1835,1,6/8/2017
Store3,5358977281,130.0725,1,6/8/2017
Store7,4442288327,40,1,9/26/2016
Store7,4437838471,243,1,9/26/2016
Store3,4068396801,642.7485,6,9/26/2016
Store7,5700028231,36,1,6/9/2017
Store7,5701301575,36,1,6/9/2017
Store7,5700681607,60,1,6/9/2017
Store7,5700855815,65,1,6/9/2017
Store7,5700398215,243,1,6/9/2017
Store7,5701584135,35,1,6/9/2017
Store5,5844186380,43,1,6/9/2017
Store7,5700559495,43,1,6/9/2017
Store7,5700218823,43,1,6/9/2017
Store7,5701985095,205,1,6/9/2017
Store7,5700971143,75,1,6/9/2017
Store7,4453964487,36,1,9/27/2016
Store7,4451521991,36,1,9/27/2016
Store7,4455787207,36,1,9/27/2016
Store5,4386360012,205,1,9/27/2016
Store5,5844580172,65,1,6/10/2017
Store7,5704264391,43,1,6/10/2017
Store7,5702718791,43,1,6/10/2017
Store7,5703612423,43,1,6/10/2017
Store5,5846805196,43,1,6/10/2017
Store7,5704252935,205,1,6/10/2017
Store7,5702574215,205,1,6/10/2017
Store7,5704249351,205,1,6/10/2017
Store7,5703197831,205,1,6/10/2017
Store7,4463340039,40,1,9/28/2016
Store3,4089720257,57.105,1,9/28/2016
Store7,5705129543,36,1,6/11/2017
Store7,5705734983,36,1,6/11/2017
Store7,5706450247,243,1,6/11/2017
Store7,5706529415,243,1,6/11/2017
Store7,5705131783,243,1,6/11/2017
Store7,5707013511,263,2,6/11/2017
Store7,5706593095,43,1,6/11/2017
Store7,5706668807,43,1,6/11/2017
Store7,5706891271,110,2,6/11/2017
Store7,5705187783,132,1,6/11/2017
Store7,5706253255,456,2,6/11/2017
Store7,5706225159,205,1,6/11/2017
Store7,5706942599,286,2,6/11/2017
Store7,4472485895,243,1,9/29/2016
Store7,4474956487,94,1,9/29/2016
Store7,5708938119,23,1,6/12/2017
Store7,5708952839,36,1,6/12/2017
Store5,5856842444,36,1,6/12/2017
Store7,5708344071,36,1,6/12/2017
Store7,5709282567,36,1,6/12/2017
Store7,5708734727,50,1,6/12/2017
Store7,5708592391,60,1,6/12/2017
Store7,5709594887,120,1,6/12/2017
Store7,5709020935,120,1,6/12/2017
Store7,5708433415,483,3,6/12/2017
Store7,5709703559,243,1,6/12/2017
Store7,5709595143,243,1,6/12/2017
Store7,5709583175,243,1,6/12/2017
Store7,5708411655,35,1,6/12/2017
Store7,5709142599,35,1,6/12/2017
Store7,5709248455,43,1,6/12/2017
Store5,5857776652,43,1,6/12/2017
Store7,5707948551,43,1,6/12/2017
Store5,5857990092,90,1,6/12/2017
Store7,5708101575,132,1,6/12/2017
Store7,5709122119,425,4,6/12/2017
Store7,5708295943,534,5,6/12/2017
Store7,4477924871,410,2,9/30/2016
Store5,5861671116,13,1,6/13/2017
Store7,5710144967,20,1,6/13/2017
Store7,5711166471,36,1,6/13/2017
Store7,5712703751,36,1,6/13/2017
Store7,5710813959,36,1,6/13/2017
Store7,5711029447,36,1,6/13/2017
Store7,5711690759,72,2,6/13/2017
Store7,5710797575,137,1,6/13/2017
Store7,5710679239,65,1,6/13/2017
Store7,5710802247,243,1,6/13/2017
Store7,5710418567,243,1,6/13/2017
Store7,5711628743,243,1,6/13/2017
Store7,5711166407,243,1,6/13/2017
Store7,5710391431,243,1,6/13/2017
Store7,5711776839,243,1,6/13/2017
Store7,5711001863,243,1,6/13/2017
Store7,5710946439,454,4,6/13/2017
Store7,5710532807,35,1,6/13/2017
Store7,5712605383,43,1,6/13/2017
Store7,5711706439,43,1,6/13/2017
Store7,5710583239,43,1,6/13/2017
Store7,5712571591,86,2,6/13/2017
Store7,5711169159,90,1,6/13/2017
Store7,5710705351,90,1,6/13/2017
Store7,5710539015,132,1,6/13/2017
Store7,5710961991,132,1,6/13/2017
Store7,5710361351,180,2,6/13/2017
Store7,5710987591,180,2,6/13/2017
Store7,5711822599,205,1,6/13/2017
Store7,5710886855,205,1,6/13/2017
Store7,5711368199,67,1,6/13/2017
Store7,5711151495,79,2,6/13/2017
Store7,5711966343,123,2,6/13/2017
Store3,5379333249,137.6865,1,6/13/2017
Store3,5379056641,86.9265,1,6/13/2017
Store3,5379311617,86.9265,1,6/13/2017
Store3,5379131649,83.754,1,6/13/2017
Store7,4484601735,36,1,10/1/2016
Store3,4115692673,22.842,1,10/1/2016
Store7,5714208007,20,1,6/14/2017
Store7,5713811399,36,1,6/14/2017
Store7,5714207623,176,1,6/14/2017
Store7,5714473863,243,1,6/14/2017
Store7,5715466439,243,1,6/14/2017
Store7,5714292359,35,1,6/14/2017
Store7,5713256519,35,1,6/14/2017
Store7,5714494343,35,1,6/14/2017
Store7,5714801671,43,1,6/14/2017
Store7,5713459783,43,1,6/14/2017
Store7,5713529607,43,1,6/14/2017
Store7,5714655495,132,1,6/14/2017
Store7,5713910407,205,1,6/14/2017
Store7,5713980231,205,1,6/14/2017
Store7,5713258887,410,2,6/14/2017
Store7,5713854727,639,4,6/14/2017
Store7,4492328007,40,1,10/2/2016
Store7,4490928071,486,2,10/2/2016
Store7,4492235655,205,1,10/2/2016
Store3,4121517697,22.842,1,10/2/2016
Store7,5716555847,36,1,6/15/2017
Store7,5717811399,36,1,6/15/2017
Store7,5717009863,36,1,6/15/2017
Store7,5717700359,36,1,6/15/2017
Store7,5716581319,60,1,6/15/2017
Store7,5717711751,85,1,6/15/2017
Store7,5717015751,186,1,6/15/2017
Store7,5716487623,195,1,6/15/2017
Store7,5716376455,243,1,6/15/2017
Store7,5717913543,35,1,6/15/2017
Store7,5715897607,35,1,6/15/2017
Store7,5717156871,43,1,6/15/2017
Store7,5716937671,43,1,6/15/2017
Store5,5871489996,43,1,6/15/2017
Store7,5716926343,43,1,6/15/2017
Store7,5717763015,43,1,6/15/2017
Store7,5716194183,43,1,6/15/2017
Store7,5717038727,132,1,6/15/2017
Store7,5717205447,205,1,6/15/2017
Store7,5716333063,213,1,6/15/2017
Store3,5388070465,308.367,2,6/15/2017
Store7,4496022791,36,1,10/3/2016
Store7,4498078407,186,1,10/3/2016
Store7,4496730631,140,1,10/3/2016
Store7,5721014535,36,1,6/16/2017
Store7,5720011527,36,1,6/16/2017
Store7,5720062471,137,1,6/16/2017
Store7,5719020743,243,1,6/16/2017
Store7,5720548615,43,1,6/16/2017
Store7,5719827399,43,1,6/16/2017
Store7,5718958727,45,1,6/16/2017
Store7,5720626823,90,1,6/16/2017
Store7,5720278791,110,2,6/16/2017
Store3,5393777601,31.725,1,6/16/2017
Store7,4503580231,36,1,10/4/2016
Store5,4413958284,36,1,10/4/2016
Store7,4503660935,36,1,10/4/2016
Store7,5723441351,36,1,6/17/2017
Store7,5722959623,36,1,6/17/2017
Store7,5723275975,137,1,6/17/2017
Store7,5723452423,89,1,6/17/2017
Store7,5723021191,243,1,6/17/2017
Store7,5723204039,243,1,6/17/2017
Store7,5723485063,35,1,6/17/2017
Store7,5722727303,43,1,6/17/2017
Store7,5723140551,205,1,6/17/2017
Store7,5722022151,213,1,6/17/2017
Store7,4507693319,36,1,10/5/2016
Store5,4416375820,40,1,10/5/2016
Store7,4507125255,43,1,10/5/2016
Store7,4509002055,140,1,10/5/2016
Store7,4509871623,140,1,10/5/2016
Store7,5725513159,36,1,6/18/2017
Store5,5889271052,36,1,6/18/2017
Store7,5725737415,36,1,6/18/2017
Store7,5725345863,36,1,6/18/2017
Store7,5725228103,36,1,6/18/2017
Store7,5724198599,58,1,6/18/2017
Store7,5724609543,60,1,6/18/2017
Store7,5724153927,124,1,6/18/2017
Store7,5725785607,322,2,6/18/2017
Store7,5726006983,65,1,6/18/2017
Store7,5725534279,243,1,6/18/2017
Store7,5724266567,243,1,6/18/2017
Store7,5726023431,243,1,6/18/2017
Store5,5887431116,243,1,6/18/2017
Store7,5725485575,243,1,6/18/2017
Store7,5725780231,43,1,6/18/2017
Store7,4512861383,40,1,10/6/2016
Store7,4513072007,40,1,10/6/2016
Store7,5728631559,20,1,6/19/2017
Store7,5727064071,36,1,6/19/2017
Store7,5727032647,36,1,6/19/2017
Store7,5727139143,84,1,6/19/2017
Store7,5727996615,100,1,6/19/2017
Store7,5726766855,137,1,6/19/2017
Store7,5728519687,249,1,6/19/2017
Store7,5727572487,69,1,6/19/2017
Store7,5728110343,243,1,6/19/2017
Store7,5727916359,243,1,6/19/2017
Store7,5728493191,35,1,6/19/2017
Store7,5726682119,35,1,6/19/2017
Store7,5727388039,35,1,6/19/2017
Store7,5727487303,43,1,6/19/2017
Store7,5727937735,43,1,6/19/2017
Store7,5727528519,132,1,6/19/2017
Store7,5726216327,205,1,6/19/2017
Store3,5407164225,130.0725,1,6/19/2017
Store3,5405685441,83.754,1,6/19/2017
Store3,5405077313,166.8735,2,6/19/2017
Store7,4517205447,36,1,10/7/2016
Store7,4518094919,36,1,10/7/2016
Store7,4516976967,40,1,10/7/2016
Store7,4517621511,60,1,10/7/2016
Store5,4425498572,75,1,10/7/2016
Store5,5894727820,20,1,6/20/2017
Store7,5732034311,36,1,6/20/2017
Store5,5894389836,217,1,6/20/2017
Store7,5732107975,65,1,6/20/2017
Store7,5732177223,195,1,6/20/2017
Store7,5729646855,243,1,6/20/2017
Store7,5731188807,243,1,6/20/2017
Store7,5732077511,35,1,6/20/2017
Store7,5731532295,43,1,6/20/2017
Store7,5732170247,43,1,6/20/2017
Store7,5731725959,133,2,6/20/2017
Store7,5730310727,205,1,6/20/2017
Store7,5730869319,205,1,6/20/2017
Store7,5731357575,95,1,6/20/2017
Store7,4520996551,79,2,10/8/2016
Store7,5732453511,36,1,6/21/2017
Store7,5733872071,36,1,6/21/2017
Store7,5734591559,104,2,6/21/2017
Store7,5733545095,248,2,6/21/2017
Store7,5732694791,647,3,6/21/2017
Store7,5732974343,243,1,6/21/2017
Store7,5734859271,343,2,6/21/2017
Store7,5733859271,35,1,6/21/2017
Store7,5734654535,43,1,6/21/2017
Store7,5734690247,43,1,6/21/2017
Store3,5414734529,22.842,1,6/21/2017
Store7,4525323655,36,1,10/9/2016
Store7,4527182471,85,1,10/9/2016
Store7,4523969415,243,1,10/9/2016
Store7,4528853767,243,1,10/9/2016
Store7,4528801351,243,1,10/9/2016
Store7,5736686919,36,1,6/22/2017
Store7,5735493831,84,1,6/22/2017
Store7,5736046407,35,1,6/22/2017
Store7,5737820615,43,1,6/22/2017
Store7,5735339847,43,1,6/22/2017
Store7,5737627015,43,1,6/22/2017
Store7,5736499015,43,1,6/22/2017
Store7,5736119047,205,1,6/22/2017
Store7,5736150599,115,3,6/22/2017
Store3,5420316161,118.017,1,6/22/2017
Store3,5420357889,22.842,1,6/22/2017
Store7,4531867655,36,1,10/10/2016
Store7,4532821511,36,1,10/10/2016
Store7,4531807303,36,1,10/10/2016
Store7,4535709959,243,1,10/10/2016
Store7,4531637511,90,1,10/10/2016
Store7,5739793351,20,1,6/23/2017
Store7,5740355783,36,1,6/23/2017
Store7,5740298759,36,1,6/23/2017
Store7,5739616199,60,1,6/23/2017
Store7,5738175559,217,1,6/23/2017
Store7,5740315143,275,2,6/23/2017
Store7,5738824903,243,1,6/23/2017
Store5,5912347596,243,1,6/23/2017
Store7,5739271111,343,2,6/23/2017
Store7,5740011399,43,1,6/23/2017
Store7,5738867271,43,1,6/23/2017
Store7,5740270023,90,1,6/23/2017
Store7,5740310855,90,1,6/23/2017
Store7,5740537607,205,1,6/23/2017
Store7,5739107207,238,2,6/23/2017
Store7,5740282759,461,2,6/23/2017
Store7,4537060167,36,1,10/11/2016
Store5,4443267660,36,1,10/11/2016
Store7,4537854343,36,1,10/11/2016
Store7,4538078599,36,1,10/11/2016
Store7,4538912391,69,1,10/11/2016
Store7,4537047047,85,1,10/11/2016
Store7,4537642695,78,2,10/11/2016
Store7,4540045959,90,1,10/11/2016
Store7,5742934215,36,1,6/24/2017
Store7,5742464263,36,1,6/24/2017
Store7,5743171015,36,1,6/24/2017
Store7,5740945799,243,1,6/24/2017
Store7,5742241095,43,1,6/24/2017
Store5,5920653452,43,1,6/24/2017
Store7,5741602503,70,1,6/24/2017
Store7,5743479367,90,1,6/24/2017
Store7,4542935367,40,1,10/12/2016
Store7,4545432455,69,1,10/12/2016
Store7,4545638471,43,1,10/12/2016
Store7,4544881223,43,1,10/12/2016
Store7,5744637639,36,1,6/25/2017
Store7,5745964039,36,1,6/25/2017
Store7,5746105351,36,1,6/25/2017
Store7,5744285703,137,1,6/25/2017
Store7,5745802631,217,1,6/25/2017
Store7,5744732167,35,1,6/25/2017
Store7,5744727751,35,1,6/25/2017
Store7,5745925447,35,1,6/25/2017
Store7,5745527815,43,1,6/25/2017
Store7,5745564231,205,1,6/25/2017
Store7,4551574087,40,1,10/13/2016
Store5,4455172236,186,1,10/13/2016
Store5,4448176972,280,2,10/13/2016
Store7,5748863175,23,1,6/26/2017
Store7,5749624327,100,1,6/26/2017
Store7,5747668807,65,1,6/26/2017
Store7,5748346759,202,1,6/26/2017
Store7,5749272775,195,1,6/26/2017
Store7,5749549319,243,1,6/26/2017
Store7,5748274887,243,1,6/26/2017
Store7,5749000519,279,2,6/26/2017
Store3,5436946177,146.5695,2,6/26/2017
Store3,5436563329,22.2075,1,6/26/2017
Store7,4553993735,36,1,10/14/2016
Store5,4460044876,36,1,10/14/2016
Store7,4554290503,243,1,10/14/2016
Store7,4555131079,43,1,10/14/2016
Store7,4552609735,91,1,10/14/2016
Store3,4230330689,22.842,1,10/14/2016
Store7,5750845447,36,1,6/27/2017
Store7,5750459719,100,1,6/27/2017
Store7,5751620999,243,1,6/27/2017
Store7,5750446663,243,1,6/27/2017
Store7,5750438215,243,1,6/27/2017
Store7,5750040135,279,2,6/27/2017
Store7,5751849543,43,1,6/27/2017
Store7,5751161735,43,1,6/27/2017
Store7,5752971527,43,1,6/27/2017
Store7,5751971591,43,1,6/27/2017
Store7,5751555527,90,1,6/27/2017
Store3,5442013953,27.2835,1,6/27/2017
Store7,4556911175,186,1,10/15/2016
Store7,4559415623,43,1,10/15/2016
Store7,4558416199,90,1,10/15/2016
Store7,5755823815,36,1,6/28/2017
Store7,5757854535,36,1,6/28/2017
Store7,5758977031,243,1,6/28/2017
Store7,5757872775,243,1,6/28/2017
Store7,5758173703,909,7,6/28/2017
Store7,5753641927,35,1,6/28/2017
Store7,5758988359,35,1,6/28/2017
Store7,5756021703,43,1,6/28/2017
Store7,5756056711,43,1,6/28/2017
Store7,5758822791,43,1,6/28/2017
Store5,5937306700,205,1,6/28/2017
Store7,5755489479,95,1,6/28/2017
Store7,5758486791,671,8,6/28/2017
Store3,5445971457,27.2835,1,6/28/2017
Store7,4560254343,13,1,10/16/2016
Store7,4560877191,40,1,10/16/2016
Store7,4561007367,448,2,10/16/2016
Store7,4563834183,205,1,10/16/2016
Store7,5762023559,36,1,6/29/2017
Store7,5766231111,36,1,6/29/2017
Store7,5762463047,176,1,6/29/2017
Store7,5763015623,137,1,6/29/2017
Store7,5763027911,243,1,6/29/2017
Store7,5763195079,243,1,6/29/2017
Store7,5762284167,205,1,6/29/2017
Store7,4568157511,1541,9,10/17/2016
Store7,4566067271,65,1,10/17/2016
Store5,4478839756,243,1,10/17/2016
Store7,4566411527,237,2,10/17/2016
Store7,4565063111,350,2,10/17/2016
Store3,4255381441,22.842,1,10/17/2016
Store7,5767950663,36,1,6/30/2017
Store7,5767080007,68,1,6/30/2017
Store7,5770574663,100,1,6/30/2017
Store7,5769015367,124,1,6/30/2017
Store7,5769100103,202,1,6/30/2017
Store7,5771833351,486,2,6/30/2017
Store7,5768707143,90,1,6/30/2017
Store3,5456478913,128.169,1,6/30/2017
Store7,4569647431,60,1,10/18/2016
Store7,5774913543,23,1,7/1/2017
Store7,5772509511,36,1,7/1/2017
Store7,5774935175,36,1,7/1/2017
Store7,5774811335,36,1,7/1/2017
Store7,5774965319,60,1,7/1/2017
Store7,5772824263,100,1,7/1/2017
Store7,5774540423,120,1,7/1/2017
Store7,5773943815,202,1,7/1/2017
Store7,5772831815,35,1,7/1/2017
Store7,5773910727,35,1,7/1/2017
Store7,5772394375,43,1,7/1/2017
Store7,5773273543,90,1,7/1/2017
Store7,5774782983,205,1,7/1/2017
Store7,5773866887,205,1,7/1/2017
Store7,5774569351,95,1,7/1/2017
Store7,5773166727,333,2,7/1/2017
Store7,4576242247,36,1,10/19/2016
Store7,4574878599,43,1,10/19/2016
Store7,5777219271,36,1,7/2/2017
Store7,5775846407,60,1,7/2/2017
Store7,5776800519,120,2,7/2/2017
Store7,5777145415,465,3,7/2/2017
Store7,5776758855,137,1,7/2/2017
Store7,5776007943,137,1,7/2/2017
Store7,5777394119,217,1,7/2/2017
Store7,5776347463,243,1,7/2/2017
Store7,5775659335,243,1,7/2/2017
Store7,5775815943,75,1,7/2/2017
Store7,4579568775,35,1,10/20/2016
Store7,5778701575,36,1,7/3/2017
Store5,5964307276,36,1,7/3/2017
Store7,5778008583,464,5,7/3/2017
Store7,5779530375,243,1,7/3/2017
Store5,5961914828,243,1,7/3/2017
Store7,5779418183,35,1,7/3/2017
Store7,5780302919,90,1,7/3/2017
Store7,5779270791,75,1,7/3/2017
Store7,5779610887,95,1,7/3/2017
Store5,4496027468,36,1,10/21/2016
Store7,4584714375,243,1,10/21/2016
Store7,5782159879,36,1,7/4/2017
Store5,5966738572,36,1,7/4/2017
Store7,5781809415,202,1,7/4/2017
Store7,5781879751,277,2,7/4/2017
Store7,5782053383,243,1,7/4/2017
Store5,5964683532,243,1,7/4/2017
Store7,5782858567,243,1,7/4/2017
Store7,5782075783,205,1,7/4/2017
Store7,4589313223,36,1,10/22/2016
Store7,4589745543,36,1,10/22/2016
Store7,4588516103,305,2,10/22/2016
Store7,4588038407,243,1,10/22/2016
Store7,4589780999,43,1,10/22/2016
Store7,5785035655,16,1,7/5/2017
Store7,5786305351,28,1,7/5/2017
Store7,5785521095,36,1,7/5/2017
Store7,5784899719,202,1,7/5/2017
Store7,5784007559,90,1,7/5/2017
Store7,5786213767,657,6,7/5/2017
Store7,5785461895,95,1,7/5/2017
Store7,5785572871,300,5,7/5/2017
Store3,5476770369,154.1835,1,7/5/2017
Store3,5476190785,76.14,2,7/5/2017
Store3,5476511745,27.2835,1,7/5/2017
Store3,5476868097,41.877,2,7/5/2017
Store7,4594051463,200,2,10/23/2016
Store7,4592654343,195,1,10/23/2016
Store7,4592884103,43,1,10/23/2016
Store7,4591684167,43,1,10/23/2016
Store3,4317388545,22.842,1,10/23/2016
Store7,5789727047,13,1,7/6/2017
Store7,5788689223,36,1,7/6/2017
Store7,5788536519,36,1,7/6/2017
Store7,5788449671,195,1,7/6/2017
Store7,5786927367,243,1,7/6/2017
Store7,5787445703,243,1,7/6/2017
Store7,5789554759,205,1,7/6/2017
Store3,5480325441,277.911,2,7/6/2017
Store3,4326445057,41.2425,1,10/24/2016
Store7,5792142855,36,1,7/7/2017
Store7,5792665159,36,1,7/7/2017
Store7,5790499847,125,1,7/7/2017
Store7,5792053255,243,1,7/7/2017
Store7,5792395655,243,1,7/7/2017
Store7,5792880903,243,1,7/7/2017
Store7,5791560455,35,1,7/7/2017
Store7,5791736583,35,1,7/7/2017
Store7,5791820871,35,1,7/7/2017
Store7,5792332935,43,1,7/7/2017
Store7,5792169735,205,1,7/7/2017
Store7,5792243207,597,4,7/7/2017
Store3,5483936257,53.9325,1,7/7/2017
Store3,5484938881,130.0725,1,7/7/2017
Store7,4599410439,65,1,10/25/2016
Store7,4601644807,43,1,10/25/2016
Store7,4600512839,90,1,10/25/2016
Store3,4335999809,27.2835,1,10/25/2016
Store7,5794307527,20,1,7/8/2017
Store7,5794933639,36,1,7/8/2017
Store7,5794268743,243,1,7/8/2017
Store7,5794507975,243,1,7/8/2017
Store7,5794742215,243,1,7/8/2017
Store7,5794474503,43,1,7/8/2017
Store7,5795175175,205,1,7/8/2017
Store5,4518854284,36,1,10/26/2016
Store7,4603162183,40,1,10/26/2016
Store7,4606381767,173,2,10/26/2016
Store7,5797666823,36,1,7/9/2017
Store7,5797120967,36,1,7/9/2017
Store7,5796930695,36,1,7/9/2017
Store7,5796205383,202,1,7/9/2017
Store7,5797133895,243,1,7/9/2017
Store7,5797073735,243,1,7/9/2017
Store7,5796493639,35,1,7/9/2017
Store7,5797438215,205,1,7/9/2017
Store7,5796845255,205,1,7/9/2017
Store7,4608457223,36,1,10/27/2016
Store7,4608979655,36,1,10/27/2016
Store7,5799730375,36,1,7/10/2017
Store7,5800531335,36,1,7/10/2017
Store7,5798552903,68,1,7/10/2017
Store7,5799677959,202,1,7/10/2017
Store7,5801126727,243,1,7/10/2017
Store5,6016365964,652,5,7/10/2017
Store7,5800882055,35,1,7/10/2017
Store7,5799310983,43,1,7/10/2017
Store7,5800063047,75,1,7/10/2017
Store5,6018499788,303,2,7/10/2017
Store3,5495918657,308.367,2,7/10/2017
Store3,5495389633,130.0725,1,7/10/2017
Store7,4617554887,69,1,10/28/2016
Store5,4528262220,195,1,10/28/2016
Store3,4368731201,102.1545,1,10/28/2016
Store7,5803898503,36,1,7/11/2017
Store7,5802190023,217,1,7/11/2017
Store7,5802968519,243,1,7/11/2017
Store7,5801904839,243,1,7/11/2017
Store7,5803013255,243,1,7/11/2017
Store7,5801933639,35,1,7/11/2017
Store7,5803231559,35,1,7/11/2017
Store7,5804312135,43,1,7/11/2017
Store7,5802298887,43,1,7/11/2017
Store7,5802822919,132,1,7/11/2017
Store7,5802128007,281,2,7/11/2017
Store7,5801772871,205,1,7/11/2017
Store7,5802582087,75,1,7/11/2017
Store3,5499494337,22.842,1,7/11/2017
Store7,4619949511,36,1,10/29/2016
Store7,5807136071,36,1,7/12/2017
Store7,5804589831,36,1,7/12/2017
Store7,5807192455,137,1,7/12/2017
Store7,5807009735,65,1,7/12/2017
Store7,5806015623,453,3,7/12/2017
