Amazon,Apple,Ebay,Facebook,Google,Twitter
0.019810728,-0.006879729,-0.001122883,-0.001452483,-0.002825335,0.035494559
0.010626305,-0.00400754,-0.00140537,0.017455494,0.00042265,0.017824557
0.001900473,-0.015117577,0.012102458,-0.005443778,-0.00502091,0.006735501
0.00684522,-0.013190116,-0.000556186,0.010560091,0.01163626,-0.026761837
-0.010597342,0.011947032,-0.002782373,0.001367765,-0.011998394,0.000458306
-0.000703708,-0.00555238,0.00418531,-0.00333279,-0.001187366,-0.047640816
0.011391527,-0.000999108,-0.013614939,-0.039962687,0.01511609,-0.010101057
-0.017888044,0.018590444,-0.031549266,0.01170552,0.001542412,0.006316772
-0.003409233,0.010511767,0.008435052,-0.011739399,0.004372933,-0.014968589
0.010921759,5.71245E-05,0.015287067,-0.020731038,0.014661331,0.018137296
-0.003414982,-0.005029461,0.014204545,0.00793142,-0.008134225,0.015406822
-0.00399676,-0.005858975,0.031092453,0.01868886,-0.024367795,-0.003793263
0.011018775,-0.020743118,0.000543343,0.023173929,-0.001166362,0.004283682
0.010672854,0.013984012,0.000542944,-0.006328408,-0.010712622,0.045023642
-0.003162943,-0.00465524,0.021709717,0.000223426,-0.012877122,-0.018140573
0.018422723,-0.007307805,-0.003452883,-0.011617441,0.007639302,0.000461904
0.014855291,-0.000942307,-0.002132245,0.007572312,0.012867787,0.042474611
-0.005327893,-0.003713776,-0.001068299,0.000504747,0.011474529,-0.01550046
-0.024382716,0.001834287,0.005347512,0.010034157,0.004604822,0.110211463
0.010164199,0.000295227,0.020478736,0.003552085,0.002468091,0.01620744
-0.013426005,0.019483989,-0.00495175,-0.007244844,-0.003041866,0.004784722
-0.005939094,-0.005617659,-0.009952883,-0.00902454,0.00249816,-0.005952441
0.002513443,0.003319786,0.003439182,-0.002473452,0.005782779,-0.023552901
-0.001407698,-0.00029026,-0.003163694,-0.001408848,0.013740371,-0.008176568
0.010361681,0.010161421,-0.001322482,-0.006828394,0.012210789,-0.001236632
0.008269513,0.01408287,0.004766957,0.009261831,-0.004893545,0.003301689
0.000595936,-0.010656416,-0.008697892,0.001689016,-0.005760405,-0.012340569
0.004360861,-0.001088502,0.008242424,-0.008205887,-0.002524389,0.020824656
-0.006482738,0.003785422,-0.004746743,0.028108304,-0.001858328,-0.002447959
0.005665149,0,0.008479059,0.017914232,-0.002816094,-0.018813946
0.006437984,-0.025369906,0.030478187,-0.001841102,-0.005300957,0.013755729
0.009515242,0.000175874,-0.016573215,0.013671156,-0.004008678,0.011101993
-0.010435437,0.002813574,0.029038085,0.007653158,-0.002414818,-0.017080117
-0.004902549,-0.01081369,0.002771494,-0.002177627,0.018805711,0.003309885
-0.00149812,0.01790462,-0.006783931,-0.000159678,0.017061022,0.004123727
-0.006021609,-0.000174148,-0.046293905,-0.000372615,0.003884482,0.043531805
0.006716577,0.004644969,0.002917788,-0.044735629,0.01326023,-0.029515939
-0.002616379,0.011385316,0.005554062,-0.005463543,0.003530539,-0.004055166
0.000242145,-0.003714251,-0.008942666,-0.004428462,-0.001274375,-0.02117258
-0.004418084,-0.000114736,0.008227213,0.01238737,-0.002381424,-0.015807032
0.013171226,-0.000229499,0.019742037,0.008286931,0.001720534,-0.014370252
-0.002,0.00568022,-0.0080021,0.022505389,0.016725844,-0.024442526
0.018036072,0.010326321,0.029924578,0.021470632,4.41576E-05,-0.01670326
0.023622047,-0.005082127,0.004800369,-0.014787446,0.007429048,-0.009387617
0.007692308,0.016516281,0.00125721,0.004985219,-0.002747788,0.095216635
-0.003816794,0.000893291,0.005022621,0.013441457,0.006628722,0.037494843
0.011494253,-0.004462724,0.021739103,-0.021157917,0.018067367,0.017474207
0.015151515,-0.008181142,-0.002201031,0.006129688,0.010316459,0.007416027
0.003731343,0.000225951,-0.009803866,-0.001229135,-0.004149064,0.051530413
-0.001858736,-0.015928559,0.004455453,0.033174578,0.00926327,-0.044952076
-0.016759777,-0.017850996,0.138245356,-0.014552787,0.004584942,-0.03047843
0.007575758,0.002337642,-0.040917936,-0.047403849,-0.000909493,0.004377263
-0.003759398,-0.020698431,-0.043566599,0.022343612,-0.007678162,0.066164821
0.016981132,-0.005894293,0.009912721,-0.027683368,0.00411933,0.121516183
0.020408163,0.002754935,-0.010750154,-0.047729999,-0.0005329,0.044068917
-0.02,0.002090462,-0.03094735,0.026401671,-0.052801747,-0.017772119
0.024118738,-0.043390147,0.01560213,0.001703498,-0.050759417,0.080452271
0.018115942,-0.024984389,0.015842531,-0.018479733,0.020745714,0.009270376
0.026690391,0.041791763,-0.00401697,0.036788973,-0.026760619,-0.00414813
-0.000961872,-0.021407137,0.006880121,0.002450994,-0.045195716,-0.016364154
0.025874108,-0.027516608,0.013430719,-0.014447688,0.038264974,-0.006654604
-0.03221388,0.008121236,0.007672677,-0.007611672,0.007923422,0.01644339
0.017656515,0.040278773,0.001153651,0.010794894,-0.000398312,-0.038046747
-0.007863808,0.010017759,-0.006222643,0.006070495,0.017606709,0.017128596
-0.02188341,0.018437379,-0.00672535,0.02402362,0.01739539,-0.015309247
0.037244113,0.033578363,0.019845866,0.008947566,0.003793446,-0.026119408
-0.03443982,-0.003237255,0.003434101,-0.018763781,0.007384725,0.017241409
-0.052248035,-0.003363606,-0.015514494,-0.017304085,0.009206349,0.011927215
0.053105923,-0.004538835,-0.006720763,-0.013346819,-0.003456768,0.023573148
0.006779181,0.008359108,-0.013765752,0.003864912,0.016388811,0.047878843
0.018925975,0.017391304,0.016087066,0.021401873,0.013837536,-0.004337811
0.009895438,0.019772087,0.005587843,-0.00343678,-0.022899311,0.038629045
7.68843E-05,-0.003240777,-0.001157658,0.021860095,-0.012160934,-0.025447424
0.004800629,-0.001513562,0.018312493,-0.007457462,-0.029449605,0.014347203
0.022851313,-0.017516254,-0.005690872,0.015849509,0.011881521,0.004243325
0.007505111,0.006914324,0.002976215,-0.002537393,0.009795778,-0.039154912
-0.00560134,0.003461782,0.002054329,-0.015587734,0.005608549,0.072999057
0.006114052,-0.000848372,-0.024601408,0.012700668,0.01284405,-0.021857904
0.015872492,-0.00928284,0.000233586,-0.001791638,0.012860494,-0.006145179
